PHP_PLUGIN;PHPI_FILE_BASE;PHPI_SENSITIVE_SINK;PHPI_LINE;PHPI_SENSITIVE_SINK_VULNERABILITY;executed_function_that_calls_the_function;parameters;function_that_calls_the_function;PHPI_START_LINE;lines_of_code;url_link
ource;calendar.1.3.3/calendar.php;preg_match;342;UNKNOWN;not executed;$content;upcoming_insert ($content);340;342    if (preg_match('/\{UPCOMING_EVENTS*.+\}/',$content));http://localhost:80/phpSAFE2e/show_php_file.php?file=C:/xampp74/htdocs/phpSAFE2e/source/calendar.1.3.3/calendar.php&line_mark=342&line_end=342&variable_name=preg_match&text=File Functions#target_mark
ource;calendar.1.3.3/calendar.php;preg_split;344;UNKNOWN;not executed;$content;upcoming_insert ($content);340;344        $cat_list= preg_split('/\{UPCOMING_EVENTS\##/',$content)##;http://localhost:80/phpSAFE2e/show_php_file.php?file=C:/xampp74/htdocs/phpSAFE2e/source/calendar.1.3.3/calendar.php&line_mark=344&line_end=344&variable_name=preg_split&text=File Functions#target_mark
ource;calendar.1.3.3/calendar.php;sizeof;345;UNKNOWN;not executed;$cat_list;upcoming_insert ($cat_list);340;345        if (sizeof($cat_list) > 1) {;http://localhost:80/phpSAFE2e/show_php_file.php?file=C:/xampp74/htdocs/phpSAFE2e/source/calendar.1.3.3/calendar.php&line_mark=345&line_end=345&variable_name=sizeof&text=File Functions#target_mark
ource;calendar.1.3.3/calendar.php;preg_split;346;UNKNOWN;not executed;$cat_list;upcoming_insert ($cat_list);340;346  	$cat_list = preg_split('/\}/',$cat_list[1])##;http://localhost:80/phpSAFE2e/show_php_file.php?file=C:/xampp74/htdocs/phpSAFE2e/source/calendar.1.3.3/calendar.php&line_mark=346&line_end=346&variable_name=preg_split&text=File Functions#target_mark
ource;calendar.1.3.3/calendar.php;upcoming_events;348;UNKNOWN;not executed;$cat_list;upcoming_insert ($cat_list);340;348  	$cal_output = '<span class="page-upcoming-events">'.upcoming_events($cat_list).'</span>'##;http://localhost:80/phpSAFE2e/show_php_file.php?file=C:/xampp74/htdocs/phpSAFE2e/source/calendar.1.3.3/calendar.php&line_mark=348&line_end=348&variable_name=upcoming_events&text=File Functions#target_mark
ource;calendar.1.3.3/calendar.php;upcoming_events;350;UNKNOWN;not executed;;upcoming_insert ();340;350  	$cal_output = '<span class="page-upcoming-events">'.upcoming_events().'</span>'##;http://localhost:80/phpSAFE2e/show_php_file.php?file=C:/xampp74/htdocs/phpSAFE2e/source/calendar.1.3.3/calendar.php&line_mark=350&line_end=350&variable_name=upcoming_events&text=File Functions#target_mark
ource;calendar.1.3.3/calendar.php;preg_replace;352;UNKNOWN;not executed;$cal_output, $content;upcoming_insert ($cal_output, $content);340;352        $content = preg_replace('/\{UPCOMING_EVENTS*.+\}/',$cal_output,$content)##;http://localhost:80/phpSAFE2e/show_php_file.php?file=C:/xampp74/htdocs/phpSAFE2e/source/calendar.1.3.3/calendar.php&line_mark=352&line_end=352&variable_name=preg_replace&text=File Functions#target_mark
ource;calendar.1.3.3/calendar.php;preg_match;358;UNKNOWN;not executed;$content;todays_insert ($content);356;358    if (preg_match('/\{TODAYS_EVENTS*.+\}/',$content));http://localhost:80/phpSAFE2e/show_php_file.php?file=C:/xampp74/htdocs/phpSAFE2e/source/calendar.1.3.3/calendar.php&line_mark=358&line_end=358&variable_name=preg_match&text=File Functions#target_mark
ource;calendar.1.3.3/calendar.php;preg_split;360;UNKNOWN;not executed;$content;todays_insert ($content);356;360        $cat_list= preg_split('/\{TODAYS_EVENTS\##/',$content)##;http://localhost:80/phpSAFE2e/show_php_file.php?file=C:/xampp74/htdocs/phpSAFE2e/source/calendar.1.3.3/calendar.php&line_mark=360&line_end=360&variable_name=preg_split&text=File Functions#target_mark
ource;calendar.1.3.3/calendar.php;sizeof;361;UNKNOWN;not executed;$cat_list;todays_insert ($cat_list);356;361        if (sizeof($cat_list) > 1) {;http://localhost:80/phpSAFE2e/show_php_file.php?file=C:/xampp74/htdocs/phpSAFE2e/source/calendar.1.3.3/calendar.php&line_mark=361&line_end=361&variable_name=sizeof&text=File Functions#target_mark
ource;calendar.1.3.3/calendar.php;preg_split;362;UNKNOWN;not executed;$cat_list;todays_insert ($cat_list);356;362  	$cat_list = preg_split('/\}/',$cat_list[1])##;http://localhost:80/phpSAFE2e/show_php_file.php?file=C:/xampp74/htdocs/phpSAFE2e/source/calendar.1.3.3/calendar.php&line_mark=362&line_end=362&variable_name=preg_split&text=File Functions#target_mark
ource;calendar.1.3.3/calendar.php;todays_events;364;UNKNOWN;not executed;$cat_list;todays_insert ($cat_list);356;364  	$cal_output = '<span class="page-todays-events">'.todays_events($cat_list).'</span>'##;http://localhost:80/phpSAFE2e/show_php_file.php?file=C:/xampp74/htdocs/phpSAFE2e/source/calendar.1.3.3/calendar.php&line_mark=364&line_end=364&variable_name=todays_events&text=File Functions#target_mark
ource;calendar.1.3.3/calendar.php;todays_events;366;UNKNOWN;not executed;;todays_insert ();356;366  	$cal_output = '<span class="page-todays-events">'.todays_events().'</span>'##;http://localhost:80/phpSAFE2e/show_php_file.php?file=C:/xampp74/htdocs/phpSAFE2e/source/calendar.1.3.3/calendar.php&line_mark=366&line_end=366&variable_name=todays_events&text=File Functions#target_mark
ource;calendar.1.3.3/calendar.php;preg_replace;368;UNKNOWN;not executed;$cal_output, $content;todays_insert ($cal_output, $content);356;368        $content = preg_replace('/\{TODAYS_EVENTS*.+\}/',$cal_output,$content)##;http://localhost:80/phpSAFE2e/show_php_file.php?file=C:/xampp74/htdocs/phpSAFE2e/source/calendar.1.3.3/calendar.php&line_mark=368&line_end=368&variable_name=preg_replace&text=File Functions#target_mark
ource;calendar.1.3.3/calendar.php;$wpdb->get_results;582;UNKNOWN;not executed;;check_calendar ();374;582    $tables = $wpdb->get_results("show tables")##;http://localhost:80/phpSAFE2e/show_php_file.php?file=C:/xampp74/htdocs/phpSAFE2e/source/calendar.1.3.3/calendar.php&line_mark=582&line_end=582&variable_name=$wpdb->get_results&text=File Functions#target_mark
ource;calendar.1.3.3/calendar.php;$wpdb->get_var;598;UNKNOWN;not executed;;check_calendar ();374;598  	      $version_number = $wpdb->get_var("SELECT config_value FROM " . WP_CALENDAR_CONFIG_TABLE . " WHERE config_item='calendar_version'")## ;http://localhost:80/phpSAFE2e/show_php_file.php?file=C:/xampp74/htdocs/phpSAFE2e/source/calendar.1.3.3/calendar.php&line_mark=598&line_end=598&variable_name=$wpdb->get_var&text=File Functions#target_mark
ource;calendar.1.3.3/calendar.php;$wpdb->get_results;638;UNKNOWN;not executed;$sql;check_calendar ($sql);374;638        $wpdb->get_results($sql)##;http://localhost:80/phpSAFE2e/show_php_file.php?file=C:/xampp74/htdocs/phpSAFE2e/source/calendar.1.3.3/calendar.php&line_mark=638&line_end=638&variable_name=$wpdb->get_results&text=File Functions#target_mark
ource;calendar.1.3.3/calendar.php;$wpdb->get_results;644;UNKNOWN;not executed;$sql;check_calendar ($sql);374;644        $wpdb->get_results($sql)##;http://localhost:80/phpSAFE2e/show_php_file.php?file=C:/xampp74/htdocs/phpSAFE2e/source/calendar.1.3.3/calendar.php&line_mark=644&line_end=644&variable_name=$wpdb->get_results&text=File Functions#target_mark
ource;calendar.1.3.3/calendar.php;$wpdb->get_results;646;UNKNOWN;not executed;$sql;check_calendar ($sql);374;646        $wpdb->get_results($sql)##;http://localhost:80/phpSAFE2e/show_php_file.php?file=C:/xampp74/htdocs/phpSAFE2e/source/calendar.1.3.3/calendar.php&line_mark=646&line_end=646&variable_name=$wpdb->get_results&text=File Functions#target_mark
ource;calendar.1.3.3/calendar.php;$wpdb->get_results;648;UNKNOWN;not executed;$sql;check_calendar ($sql);374;648        $wpdb->get_results($sql)##;http://localhost:80/phpSAFE2e/show_php_file.php?file=C:/xampp74/htdocs/phpSAFE2e/source/calendar.1.3.3/calendar.php&line_mark=648&line_end=648&variable_name=$wpdb->get_results&text=File Functions#target_mark
ource;calendar.1.3.3/calendar.php;$wpdb->get_results;650;UNKNOWN;not executed;$sql;check_calendar ($sql);374;650        $wpdb->get_results($sql)##;http://localhost:80/phpSAFE2e/show_php_file.php?file=C:/xampp74/htdocs/phpSAFE2e/source/calendar.1.3.3/calendar.php&line_mark=650&line_end=650&variable_name=$wpdb->get_results&text=File Functions#target_mark
ource;calendar.1.3.3/calendar.php;$wpdb->get_results;652;UNKNOWN;not executed;$sql;check_calendar ($sql);374;652        $wpdb->get_results($sql)##;http://localhost:80/phpSAFE2e/show_php_file.php?file=C:/xampp74/htdocs/phpSAFE2e/source/calendar.1.3.3/calendar.php&line_mark=652&line_end=652&variable_name=$wpdb->get_results&text=File Functions#target_mark
ource;calendar.1.3.3/calendar.php;$wpdb->get_results;654;UNKNOWN;not executed;$sql;check_calendar ($sql);374;654        $wpdb->get_results($sql)##;http://localhost:80/phpSAFE2e/show_php_file.php?file=C:/xampp74/htdocs/phpSAFE2e/source/calendar.1.3.3/calendar.php&line_mark=654&line_end=654&variable_name=$wpdb->get_results&text=File Functions#target_mark
ource;calendar.1.3.3/calendar.php;$wpdb->get_results;656;UNKNOWN;not executed;$sql;check_calendar ($sql);374;656        $wpdb->get_results($sql)##;http://localhost:80/phpSAFE2e/show_php_file.php?file=C:/xampp74/htdocs/phpSAFE2e/source/calendar.1.3.3/calendar.php&line_mark=656&line_end=656&variable_name=$wpdb->get_results&text=File Functions#target_mark
ource;calendar.1.3.3/calendar.php;$wpdb->get_results;658;UNKNOWN;not executed;$sql;check_calendar ($sql);374;658        $wpdb->get_results($sql)##;http://localhost:80/phpSAFE2e/show_php_file.php?file=C:/xampp74/htdocs/phpSAFE2e/source/calendar.1.3.3/calendar.php&line_mark=658&line_end=658&variable_name=$wpdb->get_results&text=File Functions#target_mark
ource;calendar.1.3.3/calendar.php;$wpdb->get_results;660;UNKNOWN;not executed;$sql;check_calendar ($sql);374;660        $wpdb->get_results($sql)##;http://localhost:80/phpSAFE2e/show_php_file.php?file=C:/xampp74/htdocs/phpSAFE2e/source/calendar.1.3.3/calendar.php&line_mark=660&line_end=660&variable_name=$wpdb->get_results&text=File Functions#target_mark
ource;calendar.1.3.3/calendar.php;$wpdb->get_results;662;UNKNOWN;not executed;$sql;check_calendar ($sql);374;662        $wpdb->get_results($sql)##;http://localhost:80/phpSAFE2e/show_php_file.php?file=C:/xampp74/htdocs/phpSAFE2e/source/calendar.1.3.3/calendar.php&line_mark=662&line_end=662&variable_name=$wpdb->get_results&text=File Functions#target_mark
ource;calendar.1.3.3/calendar.php;$wpdb->get_results;669;UNKNOWN;not executed;$sql;check_calendar ($sql);374;669        $wpdb->get_results($sql)##;http://localhost:80/phpSAFE2e/show_php_file.php?file=C:/xampp74/htdocs/phpSAFE2e/source/calendar.1.3.3/calendar.php&line_mark=669&line_end=669&variable_name=$wpdb->get_results&text=File Functions#target_mark
ource;calendar.1.3.3/calendar.php;$wpdb->get_results;671;UNKNOWN;not executed;$sql;check_calendar ($sql);374;671        $wpdb->get_results($sql)##;http://localhost:80/phpSAFE2e/show_php_file.php?file=C:/xampp74/htdocs/phpSAFE2e/source/calendar.1.3.3/calendar.php&line_mark=671&line_end=671&variable_name=$wpdb->get_results&text=File Functions#target_mark
ource;calendar.1.3.3/calendar.php;$wpdb->get_results;676;UNKNOWN;not executed;$sql;check_calendar ($sql);374;676        $wpdb->get_results($sql)##;http://localhost:80/phpSAFE2e/show_php_file.php?file=C:/xampp74/htdocs/phpSAFE2e/source/calendar.1.3.3/calendar.php&line_mark=676&line_end=676&variable_name=$wpdb->get_results&text=File Functions#target_mark
ource;calendar.1.3.3/calendar.php;$wpdb->get_var;677;UNKNOWN;not executed;$wpdb, prefix;check_calendar ($wpdb, prefix);374;677        $sql = "UPDATE ".WP_CALENDAR_TABLE." SET event_author=".$wpdb->get_var("SELECT MIN(ID) FROM ".$wpdb->prefix."users",0,0)##;http://localhost:80/phpSAFE2e/show_php_file.php?file=C:/xampp74/htdocs/phpSAFE2e/source/calendar.1.3.3/calendar.php&line_mark=677&line_end=677&variable_name=$wpdb->get_var&text=File Functions#target_mark
ource;calendar.1.3.3/calendar.php;$wpdb->get_results;678;UNKNOWN;not executed;$sql;check_calendar ($sql);374;678        $wpdb->get_results($sql)##;http://localhost:80/phpSAFE2e/show_php_file.php?file=C:/xampp74/htdocs/phpSAFE2e/source/calendar.1.3.3/calendar.php&line_mark=678&line_end=678&variable_name=$wpdb->get_results&text=File Functions#target_mark
ource;calendar.1.3.3/calendar.php;$wpdb->get_results;680;UNKNOWN;not executed;$sql;check_calendar ($sql);374;680        $wpdb->get_results($sql)##;http://localhost:80/phpSAFE2e/show_php_file.php?file=C:/xampp74/htdocs/phpSAFE2e/source/calendar.1.3.3/calendar.php&line_mark=680&line_end=680&variable_name=$wpdb->get_results&text=File Functions#target_mark
ource;calendar.1.3.3/calendar.php;$wpdb->get_results;686;UNKNOWN;not executed;$sql;check_calendar ($sql);374;686        $wpdb->get_results($sql)##;http://localhost:80/phpSAFE2e/show_php_file.php?file=C:/xampp74/htdocs/phpSAFE2e/source/calendar.1.3.3/calendar.php&line_mark=686&line_end=686&variable_name=$wpdb->get_results&text=File Functions#target_mark
ource;calendar.1.3.3/calendar.php;$wpdb->get_results;688;UNKNOWN;not executed;$sql;check_calendar ($sql);374;688        $wpdb->get_results($sql)##;http://localhost:80/phpSAFE2e/show_php_file.php?file=C:/xampp74/htdocs/phpSAFE2e/source/calendar.1.3.3/calendar.php&line_mark=688&line_end=688&variable_name=$wpdb->get_results&text=File Functions#target_mark
ource;calendar.1.3.3/calendar.php;$wpdb->get_results;690;UNKNOWN;not executed;$sql;check_calendar ($sql);374;690        $wpdb->get_results($sql)##;http://localhost:80/phpSAFE2e/show_php_file.php?file=C:/xampp74/htdocs/phpSAFE2e/source/calendar.1.3.3/calendar.php&line_mark=690&line_end=690&variable_name=$wpdb->get_results&text=File Functions#target_mark
ource;calendar.1.3.3/calendar.php;$wpdb->get_results;692;UNKNOWN;not executed;$sql;check_calendar ($sql);374;692        $wpdb->get_results($sql)##;http://localhost:80/phpSAFE2e/show_php_file.php?file=C:/xampp74/htdocs/phpSAFE2e/source/calendar.1.3.3/calendar.php&line_mark=692&line_end=692&variable_name=$wpdb->get_results&text=File Functions#target_mark
ource;calendar.1.3.3/calendar.php;$wpdb->get_results;694;UNKNOWN;not executed;$sql;check_calendar ($sql);374;694        $wpdb->get_results($sql)##;http://localhost:80/phpSAFE2e/show_php_file.php?file=C:/xampp74/htdocs/phpSAFE2e/source/calendar.1.3.3/calendar.php&line_mark=694&line_end=694&variable_name=$wpdb->get_results&text=File Functions#target_mark
ource;calendar.1.3.3/calendar.php;$wpdb->get_results;696;UNKNOWN;not executed;$sql;check_calendar ($sql);374;696        $wpdb->get_results($sql)##;http://localhost:80/phpSAFE2e/show_php_file.php?file=C:/xampp74/htdocs/phpSAFE2e/source/calendar.1.3.3/calendar.php&line_mark=696&line_end=696&variable_name=$wpdb->get_results&text=File Functions#target_mark
ource;calendar.1.3.3/calendar.php;$wpdb->get_results;698;UNKNOWN;not executed;$sql;check_calendar ($sql);374;698        $wpdb->get_results($sql)##;http://localhost:80/phpSAFE2e/show_php_file.php?file=C:/xampp74/htdocs/phpSAFE2e/source/calendar.1.3.3/calendar.php&line_mark=698&line_end=698&variable_name=$wpdb->get_results&text=File Functions#target_mark
ource;calendar.1.3.3/calendar.php;$wpdb->get_results;700;UNKNOWN;not executed;$sql;check_calendar ($sql);374;700        $wpdb->get_results($sql)##;http://localhost:80/phpSAFE2e/show_php_file.php?file=C:/xampp74/htdocs/phpSAFE2e/source/calendar.1.3.3/calendar.php&line_mark=700&line_end=700&variable_name=$wpdb->get_results&text=File Functions#target_mark
ource;calendar.1.3.3/calendar.php;$wpdb->get_results;702;UNKNOWN;not executed;$sql;check_calendar ($sql);374;702        $wpdb->get_results($sql)##;http://localhost:80/phpSAFE2e/show_php_file.php?file=C:/xampp74/htdocs/phpSAFE2e/source/calendar.1.3.3/calendar.php&line_mark=702&line_end=702&variable_name=$wpdb->get_results&text=File Functions#target_mark
ource;calendar.1.3.3/calendar.php;$wpdb->get_results;704;UNKNOWN;not executed;$sql;check_calendar ($sql);374;704        $wpdb->get_results($sql)##;http://localhost:80/phpSAFE2e/show_php_file.php?file=C:/xampp74/htdocs/phpSAFE2e/source/calendar.1.3.3/calendar.php&line_mark=704&line_end=704&variable_name=$wpdb->get_results&text=File Functions#target_mark
ource;calendar.1.3.3/calendar.php;$wpdb->get_results;706;UNKNOWN;not executed;$sql;check_calendar ($sql);374;706        $wpdb->get_results($sql)##;http://localhost:80/phpSAFE2e/show_php_file.php?file=C:/xampp74/htdocs/phpSAFE2e/source/calendar.1.3.3/calendar.php&line_mark=706&line_end=706&variable_name=$wpdb->get_results&text=File Functions#target_mark
ource;calendar.1.3.3/calendar.php;$wpdb->get_results;708;UNKNOWN;not executed;$sql;check_calendar ($sql);374;708        $wpdb->get_results($sql)##;http://localhost:80/phpSAFE2e/show_php_file.php?file=C:/xampp74/htdocs/phpSAFE2e/source/calendar.1.3.3/calendar.php&line_mark=708&line_end=708&variable_name=$wpdb->get_results&text=File Functions#target_mark
ource;calendar.1.3.3/calendar.php;$wpdb->get_results;715;UNKNOWN;not executed;$sql;check_calendar ($sql);374;715        $wpdb->get_results($sql)##;http://localhost:80/phpSAFE2e/show_php_file.php?file=C:/xampp74/htdocs/phpSAFE2e/source/calendar.1.3.3/calendar.php&line_mark=715&line_end=715&variable_name=$wpdb->get_results&text=File Functions#target_mark
ource;calendar.1.3.3/calendar.php;$wpdb->get_results;717;UNKNOWN;not executed;$sql;check_calendar ($sql);374;717        $wpdb->get_results($sql)##;http://localhost:80/phpSAFE2e/show_php_file.php?file=C:/xampp74/htdocs/phpSAFE2e/source/calendar.1.3.3/calendar.php&line_mark=717&line_end=717&variable_name=$wpdb->get_results&text=File Functions#target_mark
ource;calendar.1.3.3/calendar.php;$wpdb->get_results;722;UNKNOWN;not executed;$sql;check_calendar ($sql);374;722        $wpdb->get_results($sql)##;http://localhost:80/phpSAFE2e/show_php_file.php?file=C:/xampp74/htdocs/phpSAFE2e/source/calendar.1.3.3/calendar.php&line_mark=722&line_end=722&variable_name=$wpdb->get_results&text=File Functions#target_mark
ource;calendar.1.3.3/calendar.php;$wpdb->get_results;724;UNKNOWN;not executed;$sql;check_calendar ($sql);374;724        $wpdb->get_results($sql)##;http://localhost:80/phpSAFE2e/show_php_file.php?file=C:/xampp74/htdocs/phpSAFE2e/source/calendar.1.3.3/calendar.php&line_mark=724&line_end=724&variable_name=$wpdb->get_results&text=File Functions#target_mark
ource;calendar.1.3.3/calendar.php;$wpdb->get_results;726;UNKNOWN;not executed;$sql;check_calendar ($sql);374;726        $wpdb->get_results($sql)##;http://localhost:80/phpSAFE2e/show_php_file.php?file=C:/xampp74/htdocs/phpSAFE2e/source/calendar.1.3.3/calendar.php&line_mark=726&line_end=726&variable_name=$wpdb->get_results&text=File Functions#target_mark
ource;calendar.1.3.3/calendar.php;$wpdb->get_results;728;UNKNOWN;not executed;$sql;check_calendar ($sql);374;728        $wpdb->get_results($sql)##;http://localhost:80/phpSAFE2e/show_php_file.php?file=C:/xampp74/htdocs/phpSAFE2e/source/calendar.1.3.3/calendar.php&line_mark=728&line_end=728&variable_name=$wpdb->get_results&text=File Functions#target_mark
ource;calendar.1.3.3/calendar.php;$wpdb->get_results;735;UNKNOWN;not executed;$sql;check_calendar ($sql);374;735        $wpdb->get_results($sql)##;http://localhost:80/phpSAFE2e/show_php_file.php?file=C:/xampp74/htdocs/phpSAFE2e/source/calendar.1.3.3/calendar.php&line_mark=735&line_end=735&variable_name=$wpdb->get_results&text=File Functions#target_mark
ource;calendar.1.3.3/calendar.php;$wpdb->get_results;737;UNKNOWN;not executed;$sql;check_calendar ($sql);374;737        $wpdb->get_results($sql)##;http://localhost:80/phpSAFE2e/show_php_file.php?file=C:/xampp74/htdocs/phpSAFE2e/source/calendar.1.3.3/calendar.php&line_mark=737&line_end=737&variable_name=$wpdb->get_results&text=File Functions#target_mark
ource;calendar.1.3.3/calendar.php;$wpdb->get_results;739;UNKNOWN;not executed;$sql;check_calendar ($sql);374;739        $wpdb->get_results($sql)##;http://localhost:80/phpSAFE2e/show_php_file.php?file=C:/xampp74/htdocs/phpSAFE2e/source/calendar.1.3.3/calendar.php&line_mark=739&line_end=739&variable_name=$wpdb->get_results&text=File Functions#target_mark
ource;calendar.1.3.3/calendar.php;$wpdb->get_results;748;UNKNOWN;executed;;wp_events_display_list ();744;748  	$events = $wpdb->get_results("SELECT * FROM " . WP_CALENDAR_TABLE . " ORDER BY event_begin DESC")##;http://localhost:80/phpSAFE2e/show_php_file.php?file=C:/xampp74/htdocs/phpSAFE2e/source/calendar.1.3.3/calendar.php&line_mark=748&line_end=748&variable_name=$wpdb->get_results&text=File Functions#target_mark
ource;calendar.1.3.3/calendar.php;_e;756;UNKNOWN;executed;;wp_events_display_list ();744;756  				<th class="manage-column" scope="col"><?php _e('ID','calendar') ?></th>;http://localhost:80/phpSAFE2e/show_php_file.php?file=C:/xampp74/htdocs/phpSAFE2e/source/calendar.1.3.3/calendar.php&line_mark=756&line_end=756&variable_name=_e&text=File Functions#target_mark
ource;calendar.1.3.3/calendar.php;_e;757;UNKNOWN;executed;;wp_events_display_list ();744;757  				<th class="manage-column" scope="col"><?php _e('Title','calendar') ?></th>;http://localhost:80/phpSAFE2e/show_php_file.php?file=C:/xampp74/htdocs/phpSAFE2e/source/calendar.1.3.3/calendar.php&line_mark=757&line_end=757&variable_name=_e&text=File Functions#target_mark
ource;calendar.1.3.3/calendar.php;_e;758;UNKNOWN;executed;;wp_events_display_list ();744;758  				<th class="manage-column" scope="col"><?php _e('Start Date','calendar') ?></th>;http://localhost:80/phpSAFE2e/show_php_file.php?file=C:/xampp74/htdocs/phpSAFE2e/source/calendar.1.3.3/calendar.php&line_mark=758&line_end=758&variable_name=_e&text=File Functions#target_mark
ource;calendar.1.3.3/calendar.php;_e;759;UNKNOWN;executed;;wp_events_display_list ();744;759  				<th class="manage-column" scope="col"><?php _e('End Date','calendar') ?></th>;http://localhost:80/phpSAFE2e/show_php_file.php?file=C:/xampp74/htdocs/phpSAFE2e/source/calendar.1.3.3/calendar.php&line_mark=759&line_end=759&variable_name=_e&text=File Functions#target_mark
